title,price,link,id,review
Out of Sight,$6.99,https://store.steampowered.com/app/2526310/Out_of_Sight/?snr=1_7_7_2300_150_17,2526310,positive
Mika and The Witch's Mountain,$8.38,https://store.steampowered.com/app/1819460/Mika_and_The_Witchs_Mountain/?snr=1_7_7_2300_150_17,1819460,positive
Deep Corp,$7.99,https://store.steampowered.com/app/4033080/Deep_Corp/?snr=1_7_7_2300_150_17,4033080,positive
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,$9.99,https://store.steampowered.com/app/543870/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_2/?snr=1_7_7_2300_150_17,543870,positive
Legend of Grimrock 2,$4.79,https://store.steampowered.com/app/251730/Legend_of_Grimrock_2/?snr=1_7_7_2300_150_17,251730,positive
Fling to the Finish,$2.99,https://store.steampowered.com/app/1054430/Fling_to_the_Finish/?snr=1_7_7_2300_150_17,1054430,positive
Staffer Case: A Supernatural Mystery Adventure,$9.68,https://store.steampowered.com/app/2128480/Staffer_Case_A_Supernatural_Mystery_Adventure/?snr=1_7_7_2300_150_17,2128480,positive
Stronghold Crusader HD (2012),$1.99,https://store.steampowered.com/app/40970/Stronghold_Crusader_HD_2012/?snr=1_7_7_2300_150_17,40970,positive
EverSiege: Untold Ages,$13.99,https://store.steampowered.com/app/3363680/EverSiege_Untold_Ages/?snr=1_7_7_2300_150_17,3363680,mixed
LEGO® Bricktales,$5.99,https://store.steampowered.com/app/1898290/LEGO_Bricktales/?snr=1_7_7_2300_150_17,1898290,positive
The Occultist,$20.99,https://store.steampowered.com/app/2092840/The_Occultist/?snr=1_7_7_2300_150_17,2092840,positive
ROBOBEAT,$8.99,https://store.steampowered.com/app/1456760/ROBOBEAT/?snr=1_7_7_2300_150_17,1456760,positive
Sniper: Ghost Warrior 2,$0.99,https://store.steampowered.com/app/34870/Sniper_Ghost_Warrior_2/?snr=1_7_7_2300_150_17,34870,mixed
Beacon Pines,$5.99,https://store.steampowered.com/app/1269640/Beacon_Pines/?snr=1_7_7_2300_150_17,1269640,positive
Puyo Puyo™ Tetris® 2,$15.19,https://store.steampowered.com/app/1259790/Puyo_Puyo_Tetris_2/?snr=1_7_7_2300_150_17,1259790,positive
Block'Em!,$1.39,https://store.steampowered.com/app/1529220/BlockEm/?snr=1_7_7_2300_150_17,1529220,positive
Nordhold,$10.99,https://store.steampowered.com/app/3028310/Nordhold/?snr=1_7_7_2300_150_17,3028310,positive
The Tragedy at Deer Creek,$13.99,https://store.steampowered.com/app/2771220/The_Tragedy_at_Deer_Creek/?snr=1_7_7_2300_150_17,2771220,positive
DAICE,$13.49,https://store.steampowered.com/app/4422430/DAICE/?snr=1_7_7_2300_150_17,4422430,positive
Blade Runner: Enhanced Edition,$1.99,https://store.steampowered.com/app/1678420/Blade_Runner_Enhanced_Edition/?snr=1_7_7_2300_150_17,1678420,positive
Inkulinati,$7.49,https://store.steampowered.com/app/957960/Inkulinati/?snr=1_7_7_2300_150_17,957960,positive
WILL: Follow The Light,$16.56,https://store.steampowered.com/app/3144860/WILL_Follow_The_Light/?snr=1_7_7_2300_150_17,3144860,positive
ORDER 13,$4.49,https://store.steampowered.com/app/2259310/ORDER_13/?snr=1_7_7_2300_150_17,2259310,positive
Runix: Pinball Roguelike,$14.39,https://store.steampowered.com/app/3617290/Runix_Pinball_Roguelike/?snr=1_7_7_2300_150_17,3617290,positive
Big Helmet Heroes,$9.99,https://store.steampowered.com/app/2397250/Big_Helmet_Heroes/?snr=1_7_7_2300_150_17,2397250,positive
Summer Days in the Joyful Countryside,$11.99,https://store.steampowered.com/app/3606380/Summer_Days_in_the_Joyful_Countryside/?snr=1_7_7_2300_150_17,3606380,mixed
Aeterna Noctis,$5.99,https://store.steampowered.com/app/1517970/Aeterna_Noctis/?snr=1_7_7_2300_150_17,1517970,positive
Muv-Luv Alternative,$17.99,https://store.steampowered.com/app/802890/MuvLuv_Alternative/?snr=1_7_7_2300_150_17,802890,positive
Movies Tycoon,$8.99,https://store.steampowered.com/app/2659050/Movies_Tycoon/?snr=1_7_7_2300_150_17,2659050,positive
SYNDUALITY Echo of Ada,$34.99,https://store.steampowered.com/app/1245480/SYNDUALITY_Echo_of_Ada/?snr=1_7_7_2300_150_17,1245480,mixed
POSTAL Redux,$1.07,https://store.steampowered.com/app/401680/POSTAL_Redux/?snr=1_7_7_2300_150_17,401680,positive
Wildgate,$7.49,https://store.steampowered.com/app/3504780/Wildgate/?snr=1_7_7_2300_150_17,3504780,positive
Do No Harm,$9.27,https://store.steampowered.com/app/3138780/Do_No_Harm/?snr=1_7_7_2300_150_17,3138780,positive
GRADIUS ORIGINS,$23.99,https://store.steampowered.com/app/2897590/GRADIUS_ORIGINS/?snr=1_7_7_2300_150_17,2897590,positive
Outlaws + Handful of Missions: Remaster,$20.99,https://store.steampowered.com/app/3366780/Outlaws__Handful_of_Missions_Remaster/?snr=1_7_7_2300_150_17,3366780,positive
Lawgivers II,$19.99,https://store.steampowered.com/app/1407180/Lawgivers_II/?snr=1_7_7_2300_150_17,1407180,positive
Shadow Tactics: Aiko's Choice,$4.99,https://store.steampowered.com/app/1579380/Shadow_Tactics_Aikos_Choice/?snr=1_7_7_2300_150_18,1579380,positive
Never Grave: The Witch and The Curse,$13.59,https://store.steampowered.com/app/2395770/Never_Grave_The_Witch_and_The_Curse/?snr=1_7_7_2300_150_18,2395770,positive
Zoochosis,$11.24,https://store.steampowered.com/app/2458560/Zoochosis/?snr=1_7_7_2300_150_18,2458560,mixed
Truck Mechanic: Dangerous Paths,$13.99,https://store.steampowered.com/app/995680/Truck_Mechanic_Dangerous_Paths/?snr=1_7_7_2300_150_18,995680,mixed
Castle of Illusion,$3.74,https://store.steampowered.com/app/227600/Castle_of_Illusion/?snr=1_7_7_2300_150_18,227600,positive
Bloodthief,$11.99,https://store.steampowered.com/app/2533600/Bloodthief/?snr=1_7_7_2300_150_18,2533600,positive
Bridge Constructor Portal,$0.99,https://store.steampowered.com/app/684410/Bridge_Constructor_Portal/?snr=1_7_7_2300_150_18,684410,positive
SEASON: A letter to the future,$12.49,https://store.steampowered.com/app/695330/SEASON_A_letter_to_the_future/?snr=1_7_7_2300_150_18,695330,positive
TowerFall Ascension,$2.99,https://store.steampowered.com/app/251470/TowerFall_Ascension/?snr=1_7_7_2300_150_18,251470,positive
PAC-MAN WORLD 2 Re-PAC,$20.99,https://store.steampowered.com/app/2324290/PACMAN_WORLD_2_RePAC/?snr=1_7_7_2300_150_18,2324290,positive
The House of Da Vinci 3,$9.99,https://store.steampowered.com/app/1603640/The_House_of_Da_Vinci_3/?snr=1_7_7_2300_150_18,1603640,positive
City Tales - Medieval Era,$13.75,https://store.steampowered.com/app/3265070/City_Tales__Medieval_Era/?snr=1_7_7_2300_150_18,3265070,positive
Prince of Persia®: The Sands of Time,$1.99,https://store.steampowered.com/app/13600/Prince_of_Persia_The_Sands_of_Time/?snr=1_7_7_2300_150_18,13600,positive
Cuisineer,$9.99,https://store.steampowered.com/app/1963570/Cuisineer/?snr=1_7_7_2300_150_18,1963570,positive
Songs of Silence,$13.49,https://store.steampowered.com/app/2195410/Songs_of_Silence/?snr=1_7_7_2300_150_18,2195410,positive
Bendy: Lone Wolf,$12.78,https://store.steampowered.com/app/3232610/Bendy_Lone_Wolf/?snr=1_7_7_2300_150_18,3232610,positive
Techtonica,$7.49,https://store.steampowered.com/app/1457320/Techtonica/?snr=1_7_7_2300_150_18,1457320,mixed
NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,$9.89,https://store.steampowered.com/app/272510/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_Revolution/?snr=1_7_7_2300_150_18,272510,positive
Nickelodeon All-Star Brawl 2,$12.49,https://store.steampowered.com/app/2017080/Nickelodeon_AllStar_Brawl_2/?snr=1_7_7_2300_150_18,2017080,positive
Internet Cafe Simulator,$0.99,https://store.steampowered.com/app/1136160/Internet_Cafe_Simulator/?snr=1_7_7_2300_150_18,1136160,positive
Tennis Manager 26,$29.99,https://store.steampowered.com/app/4216650/Tennis_Manager_26/?snr=1_7_7_2300_150_18,4216650,positive
Rusty's Retirement,$4.19,https://store.steampowered.com/app/2666510/Rustys_Retirement/?snr=1_7_7_2300_150_18,2666510,positive
THE LAST BLADE 2,$1.49,https://store.steampowered.com/app/702110/THE_LAST_BLADE_2/?snr=1_7_7_2300_150_18,702110,positive
Alaris,$9.59,https://store.steampowered.com/app/2099090/Alaris/?snr=1_7_7_2300_150_18,2099090,positive
The Tenants,$6.19,https://store.steampowered.com/app/1009560/The_Tenants/?snr=1_7_7_2300_150_18,1009560,positive
Tyrion Cuthbert: Attorney of the Arcane,$8.99,https://store.steampowered.com/app/1590230/Tyrion_Cuthbert_Attorney_of_the_Arcane/?snr=1_7_7_2300_150_18,1590230,positive
Ballionaire,$4.93,https://store.steampowered.com/app/2667120/Ballionaire/?snr=1_7_7_2300_150_18,2667120,positive
Frontier Hunter: Erza’s Wheel of Fortune,$9.74,https://store.steampowered.com/app/1429500/Frontier_Hunter_Erzas_Wheel_of_Fortune/?snr=1_7_7_2300_150_18,1429500,positive
SuchArt: Genius Artist Simulator,$8.74,https://store.steampowered.com/app/1293180/SuchArt_Genius_Artist_Simulator/?snr=1_7_7_2300_150_18,1293180,positive
Combat Mission Battle for Normandy,$23.99,https://store.steampowered.com/app/2297010/Combat_Mission_Battle_for_Normandy/?snr=1_7_7_2300_150_18,2297010,positive
Phantom Tower,$9.87,https://store.steampowered.com/app/3988410/Phantom_Tower/?snr=1_7_7_2300_150_18,3988410,positive
Pro Basketball Manager 2026,$11.99,https://store.steampowered.com/app/3585230/Pro_Basketball_Manager_2026/?snr=1_7_7_2300_150_18,3585230,positive
One Piece Burning Blood,$4.99,https://store.steampowered.com/app/425220/One_Piece_Burning_Blood/?snr=1_7_7_2300_150_18,425220,positive
Nidhogg 2,$5.24,https://store.steampowered.com/app/535520/Nidhogg_2/?snr=1_7_7_2300_150_18,535520,positive
Pumpkin Jack,$3.59,https://store.steampowered.com/app/1186640/Pumpkin_Jack/?snr=1_7_7_2300_150_18,1186640,positive
The Pathless,$9.99,https://store.steampowered.com/app/1492680/The_Pathless/?snr=1_7_7_2300_150_18,1492680,positive
Curious Expedition 2,$4.99,https://store.steampowered.com/app/1040230/Curious_Expedition_2/?snr=1_7_7_2300_150_18,1040230,positive
Clash: Artifacts of Chaos,$3.99,https://store.steampowered.com/app/1430680/Clash_Artifacts_of_Chaos/?snr=1_7_7_2300_150_18,1430680,positive
Verdun,$3.99,https://store.steampowered.com/app/242860/Verdun/?snr=1_7_7_2300_150_18,242860,positive
FLASH AND DIE,$4.49,https://store.steampowered.com/app/3985060/FLASH_AND_DIE/?snr=1_7_7_2300_150_18,3985060,positive
Sigma`s Shooter Pack,$3.74,https://store.steampowered.com/sub/1645/?snr=1_7_7_2300_150_18,"33100,33110,33120,33130",positive
One Piece Pirate Warriors 3,$5.19,https://store.steampowered.com/app/331600/One_Piece_Pirate_Warriors_3/?snr=1_7_7_2300_150_18,331600,positive
Outpath,$4.49,https://store.steampowered.com/app/2237970/Outpath/?snr=1_7_7_2300_150_18,2237970,positive
The Sexy Brutale,$5.99,https://store.steampowered.com/app/552590/The_Sexy_Brutale/?snr=1_7_7_2300_150_18,552590,positive
Enotria: The Last Song,$19.99,https://store.steampowered.com/app/2102450/Enotria_The_Last_Song/?snr=1_7_7_2300_150_18,2102450,mixed
Factory Town Idle,$1.24,https://store.steampowered.com/app/2207490/Factory_Town_Idle/?snr=1_7_7_2300_150_18,2207490,positive
Cattails: Wildwood Story,$4.99,https://store.steampowered.com/app/1882500/Cattails_Wildwood_Story/?snr=1_7_7_2300_150_18,1882500,positive
4D Intuition,$13.49,https://store.steampowered.com/app/3635130/4D_Intuition/?snr=1_7_7_2300_150_18,3635130,positive
>observer_,$2.99,https://store.steampowered.com/app/514900/observer/?snr=1_7_7_2300_150_18,514900,positive
Legendary Tales,$27.99,https://store.steampowered.com/app/1465070/Legendary_Tales/?snr=1_7_7_2300_150_18,1465070,positive
Eldest Souls,$1.99,https://store.steampowered.com/app/1108590/Eldest_Souls/?snr=1_7_7_2300_150_19,1108590,positive
The Axis Unseen,$5.74,https://store.steampowered.com/app/1807810/The_Axis_Unseen/?snr=1_7_7_2300_150_19,1807810,positive
Children of Silentown,$5.99,https://store.steampowered.com/app/1108000/Children_of_Silentown/?snr=1_7_7_2300_150_19,1108000,positive
Trover Saves the Universe,$5.99,https://store.steampowered.com/app/1051200/Trover_Saves_the_Universe/?snr=1_7_7_2300_150_19,1051200,positive
Food Processing Simulator,$9.74,https://store.steampowered.com/app/3928990/Food_Processing_Simulator/?snr=1_7_7_2300_150_19,3928990,positive
Doors: Paradox,$5.24,https://store.steampowered.com/app/1622770/Doors_Paradox/?snr=1_7_7_2300_150_19,1622770,positive
Svarog's Dream,$6.30,https://store.steampowered.com/app/2004640/Svarogs_Dream/?snr=1_7_7_2300_150_19,2004640,positive
Rush to Adventure,$0.99,https://store.steampowered.com/app/674210/Rush_to_Adventure/?snr=1_7_7_2300_150_19,674210,positive
Lost Planet™: Extreme Condition,$2.99,https://store.steampowered.com/app/6510/Lost_Planet_Extreme_Condition/?snr=1_7_7_2300_150_19,6510,positive
Cepheus Protocol,$15.99,https://store.steampowered.com/app/979640/Cepheus_Protocol/?snr=1_7_7_2300_150_19,979640,positive
Nordic Ashes: Survivors of Ragnarok,$5.99,https://store.steampowered.com/app/2068280/Nordic_Ashes_Survivors_of_Ragnarok/?snr=1_7_7_2300_150_19,2068280,positive
Endzone 2,$8.99,https://store.steampowered.com/app/2144640/Endzone_2/?snr=1_7_7_2300_150_19,2144640,mixed
Confidential Killings - A Detective Game,$10.49,https://store.steampowered.com/app/2797960/Confidential_Killings__A_Detective_Game/?snr=1_7_7_2300_150_19,2797960,positive
Warpips,$2.54,https://store.steampowered.com/app/1291010/Warpips/?snr=1_7_7_2300_150_19,1291010,positive
Airport Baggage Simulator,$13.66,https://store.steampowered.com/app/3887090/Airport_Baggage_Simulator/?snr=1_7_7_2300_150_19,3887090,positive
ONE PIECE PIRATE WARRIORS 3 Gold Edition,$5.19,https://store.steampowered.com/sub/70503/?snr=1_7_7_2300_150_19,"331600,378504,378505",positive
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,$19.99,https://store.steampowered.com/app/1492730/DORAEMON_STORY_OF_SEASONS_Friends_of_the_Great_Kingdom/?snr=1_7_7_2300_150_19,1492730,positive
The Imperial Gatekeeper,$8.44,https://store.steampowered.com/app/1933650/The_Imperial_Gatekeeper/?snr=1_7_7_2300_150_19,1933650,positive
NARUTO: Ultimate Ninja STORM,$9.99,https://store.steampowered.com/app/495140/NARUTO_Ultimate_Ninja_STORM/?snr=1_7_7_2300_150_19,495140,positive
Doraemon Dorayaki Shop Story,$14.59,https://store.steampowered.com/app/2934180/Doraemon_Dorayaki_Shop_Story/?snr=1_7_7_2300_150_19,2934180,positive
LiM Beyond One-on-One Basketball,$1.24,https://store.steampowered.com/app/2410970/LiM_Beyond_OneonOne_Basketball/?snr=1_7_7_2300_150_19,2410970,positive
Better Mart Simulator,$9.89,https://store.steampowered.com/app/3498270/Better_Mart_Simulator/?snr=1_7_7_2300_150_19,3498270,positive
Battle Squares,$0.99,https://store.steampowered.com/app/3180450/Battle_Squares/?snr=1_7_7_2300_150_19,3180450,positive
Rebel Galaxy,$1.99,https://store.steampowered.com/app/290300/Rebel_Galaxy/?snr=1_7_7_2300_150_19,290300,positive
Dungeons & Dragons: Chronicles of Mystara,$2.99,https://store.steampowered.com/app/229480/Dungeons__Dragons_Chronicles_of_Mystara/?snr=1_7_7_2300_150_19,229480,positive
Celestial Empire,$15.59,https://store.steampowered.com/app/1330430/Celestial_Empire/?snr=1_7_7_2300_150_19,1330430,positive
Blood Bar Tycoon,$9.79,https://store.steampowered.com/app/2776780/Blood_Bar_Tycoon/?snr=1_7_7_2300_150_19,2776780,positive
Hotel Renovator,$4.99,https://store.steampowered.com/app/1214470/Hotel_Renovator/?snr=1_7_7_2300_150_19,1214470,positive
Lonely Mountains: Downhill,$3.99,https://store.steampowered.com/app/711540/Lonely_Mountains_Downhill/?snr=1_7_7_2300_150_19,711540,positive
SteamWorld Build,$4.99,https://store.steampowered.com/app/2134770/SteamWorld_Build/?snr=1_7_7_2300_150_19,2134770,positive
Air Defender,$16.15,https://store.steampowered.com/app/3985030/Air_Defender/?snr=1_7_7_2300_150_19,3985030,positive
Ambrosia,$8.99,https://store.steampowered.com/app/1078350/Ambrosia/?snr=1_7_7_2300_150_19,1078350,positive
The Pale Beyond,$3.99,https://store.steampowered.com/app/1266030/The_Pale_Beyond/?snr=1_7_7_2300_150_19,1266030,positive
"El Paso, Elsewhere",$9.99,https://store.steampowered.com/app/1546310/El_Paso_Elsewhere/?snr=1_7_7_2300_150_19,1546310,positive
Mad Streets,$3.74,https://store.steampowered.com/app/1282760/Mad_Streets/?snr=1_7_7_2300_150_19,1282760,positive
Prince of Persia®,$1.99,https://store.steampowered.com/app/19980/Prince_of_Persia/?snr=1_7_7_2300_150_19,19980,positive
Tomba! 2: The Evil Swine Return Special Edition,$13.99,https://store.steampowered.com/app/3504560/Tomba_2_The_Evil_Swine_Return_Special_Edition/?snr=1_7_7_2300_150_19,3504560,positive
DREADZONE,$19.49,https://store.steampowered.com/app/3484300/DREADZONE/?snr=1_7_7_2300_150_19,3484300,mixed
Summer in Mara,$1.99,https://store.steampowered.com/app/962580/Summer_in_Mara/?snr=1_7_7_2300_150_19,962580,positive
Paradise Killer,$4.99,https://store.steampowered.com/app/1160220/Paradise_Killer/?snr=1_7_7_2300_150_19,1160220,positive
Lonely Mountains: Snow Riders,$14.99,https://store.steampowered.com/app/2545360/Lonely_Mountains_Snow_Riders/?snr=1_7_7_2300_150_19,2545360,positive
Degrees of Separation,$3.99,https://store.steampowered.com/app/809880/Degrees_of_Separation/?snr=1_7_7_2300_150_19,809880,positive
"Roommates, Romance, and Ringing Hearts",$9.59,https://store.steampowered.com/app/3898860/Roommates_Romance_and_Ringing_Hearts/?snr=1_7_7_2300_150_19,3898860,positive
Kunitsu-Gami: Path of the Goddess,$29.99,https://store.steampowered.com/app/2510710/KunitsuGami_Path_of_the_Goddess/?snr=1_7_7_2300_150_19,2510710,positive
Dokimon: Quest,$4.49,https://store.steampowered.com/app/2019300/Dokimon_Quest/?snr=1_7_7_2300_150_19,2019300,positive
Alpha Protocol™,$9.99,https://store.steampowered.com/app/34010/Alpha_Protocol/?snr=1_7_7_2300_150_19,34010,positive
Arken Age,$17.99,https://store.steampowered.com/app/2274200/Arken_Age/?snr=1_7_7_2300_150_19,2274200,positive
MY HERO ONE'S JUSTICE 2,$14.99,https://store.steampowered.com/app/1058450/MY_HERO_ONES_JUSTICE_2/?snr=1_7_7_2300_150_19,1058450,positive
Blackguards,$0.99,https://store.steampowered.com/app/249650/Blackguards/?snr=1_7_7_2300_150_19,249650,mixed
Urban Jungle,$4.79,https://store.steampowered.com/app/2744010/Urban_Jungle/?snr=1_7_7_2300_150_19,2744010,positive
Cossacks: Back to War,$1.24,https://store.steampowered.com/app/4850/Cossacks_Back_to_War/?snr=1_7_7_2300_150_20,4850,positive
Echoes of the Plum Grove,$9.99,https://store.steampowered.com/app/1536090/Echoes_of_the_Plum_Grove/?snr=1_7_7_2300_150_20,1536090,positive
Mr.President!,$2.49,https://store.steampowered.com/app/507010/MrPresident/?snr=1_7_7_2300_150_20,507010,positive
The Disney Afternoon Collection,$2.99,https://store.steampowered.com/app/525040/The_Disney_Afternoon_Collection/?snr=1_7_7_2300_150_20,525040,positive
Owlboy,$4.99,https://store.steampowered.com/app/115800/Owlboy/?snr=1_7_7_2300_150_20,115800,positive
Arcadia Fallen,$4.99,https://store.steampowered.com/app/1174640/Arcadia_Fallen/?snr=1_7_7_2300_150_20,1174640,positive
Conquest Dark,$6.99,https://store.steampowered.com/app/3238670/Conquest_Dark/?snr=1_7_7_2300_150_20,3238670,positive
Shadow Man Remastered,$3.99,https://store.steampowered.com/app/1413870/Shadow_Man_Remastered/?snr=1_7_7_2300_150_20,1413870,positive
Shenmue III,$13.49,https://store.steampowered.com/app/878670/Shenmue_III/?snr=1_7_7_2300_150_20,878670,positive
Tannenberg,$3.99,https://store.steampowered.com/app/633460/Tannenberg/?snr=1_7_7_2300_150_20,633460,positive
The Unfinished Swan,$3.74,https://store.steampowered.com/app/1206430/The_Unfinished_Swan/?snr=1_7_7_2300_150_20,1206430,positive
Heads Will Roll: Reforged,$9.74,https://store.steampowered.com/app/687800/Heads_Will_Roll_Reforged/?snr=1_7_7_2300_150_20,687800,positive
SKALD: Against the Black Priory,$7.49,https://store.steampowered.com/app/1069160/SKALD_Against_the_Black_Priory/?snr=1_7_7_2300_150_20,1069160,positive
Gedonia,$1.49,https://store.steampowered.com/app/1114220/Gedonia/?snr=1_7_7_2300_150_20,1114220,positive
DRAGON BALL: THE BREAKERS,$3.89,https://store.steampowered.com/app/1276760/DRAGON_BALL_THE_BREAKERS/?snr=1_7_7_2300_150_20,1276760,mixed
Rail Estate,$6.39,https://store.steampowered.com/app/3762240/Rail_Estate/?snr=1_7_7_2300_150_20,3762240,positive
Imperiums: Greek Wars,$7.49,https://store.steampowered.com/app/1183470/Imperiums_Greek_Wars/?snr=1_7_7_2300_150_20,1183470,positive
Between the Stars,$9.89,https://store.steampowered.com/app/727130/Between_the_Stars/?snr=1_7_7_2300_150_20,727130,positive
Edna & Harvey: The Breakout - Anniversary Edition,$1.99,https://store.steampowered.com/app/959000/Edna__Harvey_The_Breakout__Anniversary_Edition/?snr=1_7_7_2300_150_20,959000,positive
Necromunda: Underhive Wars,$1.99,https://store.steampowered.com/app/566440/Necromunda_Underhive_Wars/?snr=1_7_7_2300_150_20,566440,mixed
Astro Colony,$15.99,https://store.steampowered.com/app/1614550/Astro_Colony/?snr=1_7_7_2300_150_20,1614550,positive
Underspace,$9.99,https://store.steampowered.com/app/1111930/Underspace/?snr=1_7_7_2300_150_20,1111930,positive
American Arcadia,$7.99,https://store.steampowered.com/app/1249040/American_Arcadia/?snr=1_7_7_2300_150_20,1249040,positive
Farmer's Dynasty - Final Harvest Edition,$3.99,https://store.steampowered.com/app/678900/Farmers_Dynasty__Final_Harvest_Edition/?snr=1_7_7_2300_150_20,678900,mixed
Solium Infernum,$27.99,https://store.steampowered.com/app/1893810/Solium_Infernum/?snr=1_7_7_2300_150_20,1893810,positive
63 Days,$7.98,https://store.steampowered.com/app/2202120/63_Days/?snr=1_7_7_2300_150_20,2202120,positive
Intravenous,$3.99,https://store.steampowered.com/app/1486630/Intravenous/?snr=1_7_7_2300_150_20,1486630,positive
Shift Happens,$1.59,https://store.steampowered.com/app/359840/Shift_Happens/?snr=1_7_7_2300_150_20,359840,positive
Rebel Galaxy Outlaw,$5.99,https://store.steampowered.com/app/910830/Rebel_Galaxy_Outlaw/?snr=1_7_7_2300_150_20,910830,mixed
Breachway,$9.99,https://store.steampowered.com/app/2118810/Breachway/?snr=1_7_7_2300_150_20,2118810,positive
NAIAD,$9.99,https://store.steampowered.com/app/1813860/NAIAD/?snr=1_7_7_2300_150_20,1813860,positive
THE GAME OF LIFE,$1.29,https://store.steampowered.com/app/403120/THE_GAME_OF_LIFE/?snr=1_7_7_2300_150_20,403120,positive
Shadow Labyrinth,$14.99,https://store.steampowered.com/app/1859430/Shadow_Labyrinth/?snr=1_7_7_2300_150_20,1859430,mixed
Child of Light,$4.49,https://store.steampowered.com/app/256290/Child_of_Light/?snr=1_7_7_2300_150_20,256290,positive
UnderMine 2,$15.99,https://store.steampowered.com/app/1869780/UnderMine_2/?snr=1_7_7_2300_150_20,1869780,positive
Legend of Grimrock Bundle,$5.99,https://store.steampowered.com/sub/49358/?snr=1_7_7_2300_150_20,"251730,207170",positive
Joe Danger,$1.49,https://store.steampowered.com/app/229890/Joe_Danger/?snr=1_7_7_2300_150_20,229890,positive
The Lord of the Rings: Gollum™,$9.99,https://store.steampowered.com/app/1265780/The_Lord_of_the_Rings_Gollum/?snr=1_7_7_2300_150_20,1265780,mixed
Havendock,$5.99,https://store.steampowered.com/app/2020710/Havendock/?snr=1_7_7_2300_150_20,2020710,positive
Dealer's Life,$2.99,https://store.steampowered.com/app/982270/Dealers_Life/?snr=1_7_7_2300_150_20,982270,positive
Star Renegades,$4.24,https://store.steampowered.com/app/651670/Star_Renegades/?snr=1_7_7_2300_150_20,651670,positive
Maid of Sker,$4.99,https://store.steampowered.com/app/826940/Maid_of_Sker/?snr=1_7_7_2300_150_20,826940,positive
Thief VR: Legacy of Shadow,$12.99,https://store.steampowered.com/app/2800080/Thief_VR_Legacy_of_Shadow/?snr=1_7_7_2300_150_20,2800080,positive
Island Notes,$9.09,https://store.steampowered.com/app/2447680/Island_Notes/?snr=1_7_7_2300_150_20,2447680,positive
Chess Ultra,$3.89,https://store.steampowered.com/app/518060/Chess_Ultra/?snr=1_7_7_2300_150_20,518060,positive
MycoRelic,$9.74,https://store.steampowered.com/app/2624080/MycoRelic/?snr=1_7_7_2300_150_20,2624080,positive
Combat Mission: Red Thunder,$29.99,https://store.steampowered.com/app/2418000/Combat_Mission_Red_Thunder/?snr=1_7_7_2300_150_20,2418000,positive
War Mongrels,$5.08,https://store.steampowered.com/app/1101790/War_Mongrels/?snr=1_7_7_2300_150_20,1101790,positive
Deponia,$0.99,https://store.steampowered.com/app/214340/Deponia/?snr=1_7_7_2300_150_20,214340,positive
MilkTea Time,$4.79,https://store.steampowered.com/app/3334520/MilkTea_Time/?snr=1_7_7_2300_150_20,3334520,positive
Grapple Dog,$1.94,https://store.steampowered.com/app/1345860/Grapple_Dog/?snr=1_7_7_2300_150_21,1345860,positive
Stronghold HD (2012),$1.19,https://store.steampowered.com/app/40950/Stronghold_HD_2012/?snr=1_7_7_2300_150_21,40950,positive
Nunholy,$5.35,https://store.steampowered.com/app/2854740/Nunholy/?snr=1_7_7_2300_150_21,2854740,positive
The Daedalic Armageddon Bundle,$4.99,https://store.steampowered.com/sub/55062/?snr=1_7_7_2300_150_21,"214340,220740,241910,268540,203830,105000,243200,230820,255320,219910,255280",positive
Shady Part of Me,$2.24,https://store.steampowered.com/app/1116580/Shady_Part_of_Me/?snr=1_7_7_2300_150_21,1116580,positive
Battlefleet Gothic: Armada (Classic),$1.49,https://store.steampowered.com/app/363680/Battlefleet_Gothic_Armada_Classic/?snr=1_7_7_2300_150_21,363680,mixed
Deponia Doomsday,$1.99,https://store.steampowered.com/app/421050/Deponia_Doomsday/?snr=1_7_7_2300_150_21,421050,positive
The Remake of the End of the Greatest RPG of All Time,$15.29,https://store.steampowered.com/app/2809660/The_Remake_of_the_End_of_the_Greatest_RPG_of_All_Time/?snr=1_7_7_2300_150_21,2809660,positive
Touhou Hero of Ice Fairy,$4.89,https://store.steampowered.com/app/1955830/Touhou_Hero_of_Ice_Fairy/?snr=1_7_7_2300_150_21,1955830,positive
Daymare: 1994 Sandcastle,$11.99,https://store.steampowered.com/app/1530470/Daymare_1994_Sandcastle/?snr=1_7_7_2300_150_21,1530470,positive
Junkyard Simulator,$5.79,https://store.steampowered.com/app/671970/Junkyard_Simulator/?snr=1_7_7_2300_150_21,671970,mixed
Terminus: Zombie Survivors,$13.99,https://store.steampowered.com/app/1534980/Terminus_Zombie_Survivors/?snr=1_7_7_2300_150_21,1534980,positive
Dordogne,$4.49,https://store.steampowered.com/app/1272840/Dordogne/?snr=1_7_7_2300_150_21,1272840,positive
ServiceIT: You can do IT,$7.14,https://store.steampowered.com/app/2194730/ServiceIT_You_can_do_IT/?snr=1_7_7_2300_150_21,2194730,mixed
Cat Cafe Manager,$5.99,https://store.steampowered.com/app/1354830/Cat_Cafe_Manager/?snr=1_7_7_2300_150_21,1354830,positive
